Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
16;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16466083;26/04/2025;26/04/2025 04:15:44;;0;88922;16895;;;105817;;;;;0;;;;0;;;;
17;33;Del Giro;79894160-7;LUVAL S A;1510691;28/04/2025;28/04/2025 09:18:22;;0;92900;17651;;;110551;;;;;0;;;;0;;;;
18;33;Del Giro;96726970-0;CHILEMAT SpA;4733253;28/04/2025;28/04/2025 09:51:07;;0;48743;9261;;;58004;;;;;0;;;;0;;;;
19;33;Del Giro;96726970-0;CHILEMAT SpA;4733263;28/04/2025;28/04/2025 09:51:07;;0;2286198;434378;;;2720576;;;;;0;;;;0;;;;
20;33;Del Giro;96726970-0;CHILEMAT SpA;4733475;28/04/2025;28/04/2025 12:47:43;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
21;33;Del Giro;96726970-0;CHILEMAT SpA;4733540;28/04/2025;28/04/2025 12:54:29;;0;718389;136494;;;854883;;;;;0;;;;0;;;;
22;33;Del Giro;96726970-0;CHILEMAT SpA;4733658;28/04/2025;28/04/2025 12:57:14;;0;1214508;230757;;;1445265;;;;;0;;;;0;;;;
23;33;Del Giro;96726970-0;CHILEMAT SpA;4734007;28/04/2025;28/04/2025 14:51:54;;0;389761;74055;;;463816;;;;;0;;;;0;;;;
24;33;Del Giro;96726970-0;CHILEMAT SpA;4734010;28/04/2025;28/04/2025 14:54:52;;0;532137;101106;;;633244;;;;;0;;;;0;;;;
25;33;Del Giro;96726970-0;CHILEMAT SpA;4734125;28/04/2025;28/04/2025 16:23:38;;0;81457;15477;;;96934;;;;;0;;;;0;;;;
26;33;Del Giro;96726970-0;CHILEMAT SpA;4734126;28/04/2025;28/04/2025 16:23:38;;0;45983;8737;;;54719;;;;;0;;;;0;;;;
27;33;Del Giro;96726970-0;CHILEMAT SpA;4734187;28/04/2025;28/04/2025 17:22:36;;0;441346;83856;;;525201;;;;;0;;;;0;;;;
28;33;Del Giro;96726970-0;CHILEMAT SpA;4734936;29/04/2025;29/04/2025 12:21:54;;0;258302;49077;;;307379;;;;;0;;;;0;;;;
29;33;Del Giro;96726970-0;CHILEMAT SpA;4734956;29/04/2025;29/04/2025 12:21:54;;0;80852;15362;;;96214;;;;;0;;;;0;;;;
30;33;Del Giro;96726970-0;CHILEMAT SpA;4735020;29/04/2025;29/04/2025 12:28:07;;0;84571;16068;;;100639;;;;;0;;;;0;;;;
31;33;Del Giro;96726970-0;CHILEMAT SpA;4735039;29/04/2025;29/04/2025 12:28:07;;0;1377734;261770;;;1639504;;;;;0;;;;0;;;;
32;33;Del Giro;96726970-0;CHILEMAT SpA;4735622;29/04/2025;29/04/2025 17:01:23;;0;7945184;1509585;;;9454769;;;;;0;;;;0;;;;
33;33;Del Giro;99061000-2;HDI SEGUROS S.A.;9072414;29/04/2025;30/04/2025 05:36:55;;49302;76276;14492;;;140070;;;;;0;;;;0;;;;
34;33;Del Giro;96726970-0;CHILEMAT SpA;4736329;30/04/2025;30/04/2025 11:51:20;;0;2690437;511183;;;3201620;;;;;0;;;;0;;;;
35;33;Del Giro;96726970-0;CHILEMAT SpA;4736763;30/04/2025;30/04/2025 12:59:23;;0;328111;62341;;;390452;;;;;0;;;;0;;;;
36;33;Del Giro;96726970-0;CHILEMAT SpA;4736999;30/04/2025;30/04/2025 13:17:01;;0;338964;64403;;;403367;;;;;0;;;;0;;;;
37;33;Del Giro;96726970-0;CHILEMAT SpA;4737274;30/04/2025;30/04/2025 15:20:27;;0;256573;48749;;;305322;;;;;0;;;;0;;;;
38;33;Del Giro;96726970-0;CHILEMAT SpA;4737446;30/04/2025;30/04/2025 15:38:02;;0;5175549;983354;;;6158903;;;;;0;;;;0;;;;
39;33;Del Giro;76058647-1;VERISURE CHILE SPA;10492526;01/05/2025;02/05/2025 00:34:01;;0;46313;8799;;;55112;;;;;0;;;;0;;;;
40;33;Del Giro;76058647-1;VERISURE CHILE SPA;10500224;01/05/2025;02/05/2025 00:36:16;;0;35151;6679;;;41830;;;;;0;;;;0;;;;
41;33;Del Giro;99061000-2;HDI SEGUROS S.A.;9083769;30/04/2025;02/05/2025 14:21:08;;49302;76276;14492;;;140070;;;;;0;;;;0;;;;
42;33;Del Giro;76828790-2;MULTICAJA SA;2746712;30/04/2025;02/05/2025 17:19:51;;0;15239;2895;;;18134;;;;;0;;;;0;;;;
43;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16491014;02/05/2025;02/05/2025 22:13:54;;0;74864;14224;;;89088;;;;;0;;;;0;;;;
44;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16491013;02/05/2025;02/05/2025 22:13:59;;0;34128;6484;;;40612;;;;;0;;;;0;;;;
45;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16491015;02/05/2025;02/05/2025 22:14:07;;0;39509;7506;;;47015;;;;;0;;;;0;;;;
46;33;Del Giro;99546900-6;ISWITCH S A;1296482;30/04/2025;03/05/2025 14:23:15;;0;584869;111125;;;695994;;;;;0;;;;0;;;;
47;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;126155;04/05/2025;04/05/2025 19:14:27;;0;42107;8000;;;60000;;;;;0;;;;0;28;9893;0;
48;33;Del Giro;76613017-8;COM.Y DISTR. LOS PINOS DE MONTEMAR LTDA;88608;05/05/2025;05/05/2025 10:09:50;;0;420000;79800;;;499800;;;;;0;;;;0;;;;
49;33;Del Giro;96726970-0;CHILEMAT SpA;4739293;30/04/2025;05/05/2025 10:38:13;;0;25000;4750;;;29750;;;;;0;;;;0;;;;
50;33;Del Giro;96726970-0;CHILEMAT SpA;4739423;05/05/2025;05/05/2025 11:46:53;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
51;33;Del Giro;96726970-0;CHILEMAT SpA;4739621;05/05/2025;05/05/2025 11:57:56;;0;65727;12488;;;78215;;;;;0;;;;0;;;;
52;33;Del Giro;96726970-0;CHILEMAT SpA;4740037;05/05/2025;05/05/2025 12:27:28;;0;33517;6368;;;39885;;;;;0;;;;0;;;;
53;33;Del Giro;96689310-9;TRANSBANK S.A.;55289659;29/04/2025;05/05/2025 13:05:04;;0;103429;19652;;;123081;;;;;0;;;;0;;;;
54;33;Del Giro;96726970-0;CHILEMAT SpA;4740108;05/05/2025;05/05/2025 16:07:15;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
55;33;Del Giro;99546900-6;ISWITCH S A;1312570;30/04/2025;05/05/2025 19:35:32;;0;3104;590;;;3694;;;;;0;;;;0;;;;
56;33;Del Giro;96726970-0;CHILEMAT SpA;4740159;06/05/2025;06/05/2025 11:14:20;;0;257159;48860;;;306020;;;;;0;;;;0;;;;
57;33;Del Giro;96726970-0;CHILEMAT SpA;4740509;06/05/2025;06/05/2025 11:35:16;;0;215522;40949;;;256471;;;;;0;;;;0;;;;
58;33;Del Giro;96726970-0;CHILEMAT SpA;4740736;06/05/2025;06/05/2025 11:55:08;;0;13185727;2505288;;;15691015;;;;;0;;;;0;;;;
59;33;Del Giro;96726970-0;CHILEMAT SpA;4740802;06/05/2025;06/05/2025 12:01:32;;0;904500;171855;;;1076355;;;;;0;;;;0;;;;
60;33;Del Giro;96568740-8;GASCO GLP S.A.;11414092;02/05/2025;06/05/2025 15:17:32;;0;146823;27896;;;174719;;;;;0;;;;0;;;;
61;33;Del Giro;79894160-7;LUVAL S A;1520311;06/05/2025;06/05/2025 15:47:49;;0;43330;8233;;;51563;;;;;0;;;;0;;;;
62;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;151;06/05/2025;06/05/2025 16:54:22;;0;1334880;253627;;;1588507;;;;;0;;;;0;;;;
63;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;521068;07/05/2025;07/05/2025 10:24:55;;0;213158;40500;;;253658;;;;;0;;;;0;;;;
64;33;Del Giro;96726970-0;CHILEMAT SpA;4741716;07/05/2025;07/05/2025 13:53:35;;0;121876;23157;;;145033;;;;;0;;;;0;;;;
65;33;Del Giro;79891980-6;LA CASA DEL FILTRO LIMITADA;85176;08/05/2025;08/05/2025 12:23:52;;0;31130;5915;;;37045;;;;;0;;;;0;;;;
66;33;Del Giro;96726970-0;CHILEMAT SpA;4742138;08/05/2025;08/05/2025 12:44:24;;0;391950;74471;;;466421;;;;;0;;;;0;;;;
67;33;Del Giro;99546900-6;ISWITCH S A;1319968;09/05/2025;09/05/2025 02:01:21;;0;39082;7426;;;46508;;;;;0;;;;0;;;;
68;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;22573;09/05/2025;09/05/2025 09:06:45;;0;561000;106590;;;667590;;;;;0;;;;0;;;;
69;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;22574;09/05/2025;09/05/2025 09:38:50;;0;349950;66491;;;416441;;;;;0;;;;0;;;;
70;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;22575;09/05/2025;09/05/2025 09:53:30;;0;995600;189164;;;1184764;;;;;0;;;;0;;;;
71;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;22576;09/05/2025;09/05/2025 10:02:27;;0;542900;103151;;;646051;;;;;0;;;;0;;;;
72;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;525268;09/05/2025;09/05/2025 10:02:38;;0;64096;12178;;;76274;;;;;0;;;;0;;;;
73;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;152;09/05/2025;09/05/2025 11:02:02;;0;1296000;246240;;;1542240;;;;;0;;;;0;;;;
74;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;153;09/05/2025;09/05/2025 11:07:45;;0;1036800;196992;;;1233792;;;;;0;;;;0;;;;
75;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;525296;09/05/2025;09/05/2025 17:06:48;;0;451399;85766;;;537165;;;;;0;;;;0;;;;
76;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;525295;09/05/2025;09/05/2025 17:06:55;;0;49278;9363;;;58641;;;;;0;;;;0;;;;
77;33;Del Giro;76819563-3;ROBERTO ORLANDO RODRIGUEZ ULLOA SPA;3058;10/05/2025;10/05/2025 14:15:48;;0;165000;31350;;;196350;;;;;0;;;;0;;;;
78;33;Del Giro;96726970-0;CHILEMAT SpA;4743952;12/05/2025;12/05/2025 12:35:43;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
79;33;Del Giro;96726970-0;CHILEMAT SpA;4744185;12/05/2025;12/05/2025 12:52:15;;0;263813;50124;;;313937;;;;;0;;;;0;;;;
80;33;Del Giro;96726970-0;CHILEMAT SpA;4744292;12/05/2025;12/05/2025 13:00:33;;0;6406537;1217242;;;7623779;;;;;0;;;;0;;;;
81;33;Del Giro;77164076-1;LUBRICANTES FREIRE SPA;37281;13/05/2025;13/05/2025 11:58:03;;0;77311;14689;;;92000;;;;;0;;;;0;;;;
82;33;Del Giro;96726970-0;CHILEMAT SpA;4745066;13/05/2025;13/05/2025 12:24:46;;0;1576059;299451;;;1875510;;;;;0;;;;0;;;;
83;33;Del Giro;77601086-3;COMERCIALIZADORA E INVERSIONES PAULA SPA;198;13/05/2025;13/05/2025 16:32:45;;0;72000;13680;;;85680;;;;;0;;;;0;;;;
84;33;Del Giro;76098286-5;Equipos de Riego SpA;308600;14/05/2025;14/05/2025 08:10:12;;0;288048;54729;;;342777;;;;;0;;;;0;;;;
85;33;Del Giro;96726970-0;CHILEMAT SpA;4745956;14/05/2025;14/05/2025 08:31:23;;0;406422;77220;;;483642;;;;;0;;;;0;;;;
86;33;Del Giro;96726970-0;CHILEMAT SpA;4745986;14/05/2025;14/05/2025 08:33:58;;0;342956;65162;;;408118;;;;;0;;;;0;;;;
87;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;522423;14/05/2025;14/05/2025 10:40:10;;0;112500;21375;;;133875;;;;;0;;;;0;;;;
88;33;Del Giro;96726970-0;CHILEMAT SpA;4746149;14/05/2025;14/05/2025 12:07:02;;0;254107;48280;;;302388;;;;;0;;;;0;;;;
89;33;Del Giro;96726970-0;CHILEMAT SpA;4746150;14/05/2025;14/05/2025 12:07:02;;0;1163020;220974;;;1383994;;;;;0;;;;0;;;;
90;33;Del Giro;96726970-0;CHILEMAT SpA;4746226;14/05/2025;14/05/2025 12:11:17;;0;1101480;209281;;;1310761;;;;;0;;;;0;;;;
91;33;Del Giro;96726970-0;CHILEMAT SpA;4746534;14/05/2025;14/05/2025 12:29:57;;0;55326;10512;;;65838;;;;;0;;;;0;;;;
92;33;Del Giro;96726970-0;CHILEMAT SpA;4746731;14/05/2025;14/05/2025 12:42:28;;0;480391;91274;;;571665;;;;;0;;;;0;;;;
93;33;Del Giro;76041579-0;PROVEEDORES INTEGRALES DEL SUR S.A.;1657027;14/05/2025;14/05/2025 16:09:57;;0;272115;51702;;;323817;;;;;0;;;;0;;;;
94;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;962360;15/05/2025;15/05/2025 02:38:59;;0;12597;2393;;;14990;;;;;0;;;;0;;;;
95;33;Del Giro;96726970-0;CHILEMAT SpA;4747086;15/05/2025;15/05/2025 08:42:07;;0;10041;1908;;;11949;;;;;0;;;;0;;;;
96;33;Del Giro;96726970-0;CHILEMAT SpA;4747121;15/05/2025;15/05/2025 08:44:03;;0;153414;29149;;;182563;;;;;0;;;;0;;;;
97;33;Del Giro;96726970-0;CHILEMAT SpA;4747509;15/05/2025;15/05/2025 13:02:49;;0;97485;18522;;;116007;;;;;0;;;;0;;;;
98;33;Del Giro;96726970-0;CHILEMAT SpA;4747545;15/05/2025;15/05/2025 13:15:35;;0;1359025;258215;;;1617240;;;;;0;;;;0;;;;
99;33;Del Giro;96726970-0;CHILEMAT SpA;4747671;15/05/2025;15/05/2025 13:23:35;;0;175650;33373;;;209023;;;;;0;;;;0;;;;
100;33;Del Giro;96726970-0;CHILEMAT SpA;4747884;15/05/2025;15/05/2025 13:33:32;;0;1626642;309062;;;1935704;;;;;0;;;;0;;;;
101;33;Del Giro;96726970-0;CHILEMAT SpA;4747885;15/05/2025;15/05/2025 13:33:32;;0;848290;161175;;;1009466;;;;;0;;;;0;;;;
102;33;Del Giro;96726970-0;CHILEMAT SpA;4748314;16/05/2025;16/05/2025 08:41:53;;0;742584;141091;;;883676;;;;;0;;;;0;;;;
103;33;Del Giro;81290800-6;COMPAÑÍA AGROPECUARIA COPEVAL S.A.;6005744;16/05/2025;16/05/2025 09:13:30;;0;3141451;596876;;;3738327;;;;;0;;;;0;;;;
104;33;Del Giro;96726970-0;CHILEMAT SpA;4748571;16/05/2025;16/05/2025 12:58:50;;0;489436;92993;;;582429;;;;;0;;;;0;;;;
105;33;Del Giro;96726970-0;CHILEMAT SpA;4748741;16/05/2025;16/05/2025 13:07:21;;0;812995;154469;;;967464;;;;;0;;;;0;;;;
106;33;Del Giro;96726970-0;CHILEMAT SpA;4749063;16/05/2025;16/05/2025 13:37:18;;0;174870;33225;;;208095;;;;;0;;;;0;;;;
107;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16555039;16/05/2025;16/05/2025 21:27:24;;0;47367;8999;;;56366;;;;;0;;;;0;;;;
108;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16555040;16/05/2025;16/05/2025 21:27:32;;0;228848;43481;;;272329;;;;;0;;;;0;;;;
109;33;Del Giro;96568740-8;GASCO GLP S.A.;11430732;16/05/2025;19/05/2025 11:50:59;;0;91765;17435;;;109200;;;;;0;;;;0;;;;
110;33;Del Giro;76821330-5;IMPERIAL S.A.;19342722;15/05/2025;19/05/2025 12:49:43;;0;939544;178513;;;1118057;;;;;0;;;;0;;;;
111;33;Del Giro;76821330-5;IMPERIAL S.A.;19345196;15/05/2025;19/05/2025 12:50:37;;0;2647344;502995;;;3150339;;;;;0;;;;0;;;;
112;33;Del Giro;96726970-0;CHILEMAT SpA;4749573;19/05/2025;19/05/2025 12:51:18;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
113;33;Del Giro;96726970-0;CHILEMAT SpA;4749900;19/05/2025;19/05/2025 13:11:21;;0;137685;26160;;;163845;;;;;0;;;;0;;;;
114;33;Del Giro;96726970-0;CHILEMAT SpA;4750151;19/05/2025;19/05/2025 13:22:56;;0;149550;28415;;;177965;;;;;0;;;;0;;;;
115;33;Del Giro;96726970-0;CHILEMAT SpA;4750294;19/05/2025;19/05/2025 13:35:32;;0;177761;33775;;;211536;;;;;0;;;;0;;;;
116;33;Del Giro;96726970-0;CHILEMAT SpA;4750296;19/05/2025;19/05/2025 13:35:32;;0;55114;10472;;;65586;;;;;0;;;;0;;;;
117;33;Del Giro;96726970-0;CHILEMAT SpA;4750295;19/05/2025;19/05/2025 13:35:32;;0;944264;179410;;;1123674;;;;;0;;;;0;;;;
118;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;127110;19/05/2025;19/05/2025 18:12:01;;0;47210;8970;;;69001;;;;;0;;;;0;28;12821;0;
119;33;Del Giro;8659340-8;RODRIGO FERNANDO SANZANA FRITZ;3668;19/05/2025;19/05/2025 20:51:44;;0;143807;27323;;;171130;;;;;0;;;;0;;;;
120;33;Del Giro;76821330-5;IMPERIAL S.A.;19351497;19/05/2025;20/05/2025 11:03:53;;0;895466;170138;;;1065604;;;;;0;;;;0;;;;
121;33;Del Giro;76821330-5;IMPERIAL S.A.;19351498;19/05/2025;20/05/2025 11:03:53;;0;1094117;207882;;;1301999;;;;;0;;;;0;;;;
122;33;Del Giro;96726970-0;CHILEMAT SpA;4750592;20/05/2025;20/05/2025 12:24:33;;0;1601001;304190;;;1905191;;;;;0;;;;0;;;;
123;33;Del Giro;96726970-0;CHILEMAT SpA;4750793;20/05/2025;20/05/2025 12:38:38;;0;280251;53248;;;333499;;;;;0;;;;0;;;;
124;33;Del Giro;96726970-0;CHILEMAT SpA;4750882;20/05/2025;20/05/2025 12:46:36;;0;102912;19553;;;122465;;;;;0;;;;0;;;;
125;33;Del Giro;96726970-0;CHILEMAT SpA;4750926;20/05/2025;20/05/2025 12:55:18;;0;693733;131809;;;825543;;;;;0;;;;0;;;;
126;33;Del Giro;96726970-0;CHILEMAT SpA;4750988;20/05/2025;20/05/2025 12:55:18;;0;868133;164945;;;1033078;;;;;0;;;;0;;;;
127;33;Del Giro;96726970-0;CHILEMAT SpA;4751288;20/05/2025;20/05/2025 13:15:26;;0;518676;98549;;;617225;;;;;0;;;;0;;;;
128;33;Del Giro;84348700-9;ADELCO SPA.;7247193;20/05/2025;20/05/2025 18:58:40;;0;146790;27890;;;174680;;;;;0;;;;0;;;;
129;33;Del Giro;96726970-0;CHILEMAT SpA;4751552;22/05/2025;22/05/2025 08:50:52;;0;32220;6122;;;38342;;;;;0;;;;0;;;;
130;33;Del Giro;96726970-0;CHILEMAT SpA;4751804;22/05/2025;22/05/2025 12:23:26;;0;936564;177947;;;1114511;;;;;0;;;;0;;;;
131;33;Del Giro;96726970-0;CHILEMAT SpA;4751855;22/05/2025;22/05/2025 12:31:33;;0;150747;28642;;;179389;;;;;0;;;;0;;;;
132;33;Del Giro;96726970-0;CHILEMAT SpA;4750405;20/05/2025;22/05/2025 12:37:00;;0;1547700;294063;;;1841763;;;;;0;;;;0;;;;
133;33;Del Giro;96726970-0;CHILEMAT SpA;4751977;22/05/2025;22/05/2025 12:40:17;;0;1364790;259310;;;1624100;;;;;0;;;;0;;;;
134;33;Del Giro;96726970-0;CHILEMAT SpA;4751976;22/05/2025;22/05/2025 12:40:17;;0;1672197;317718;;;1989915;;;;;0;;;;0;;;;
135;33;Del Giro;96726970-0;CHILEMAT SpA;4751997;22/05/2025;22/05/2025 12:40:17;;0;152559;28986;;;181545;;;;;0;;;;0;;;;
136;33;Del Giro;96726970-0;CHILEMAT SpA;4752396;22/05/2025;22/05/2025 13:13:34;;0;1179991;224198;;;1404189;;;;;0;;;;0;;;;
137;33;Del Giro;96726970-0;CHILEMAT SpA;4752490;22/05/2025;22/05/2025 13:21:24;;0;1573428;298951;;;1872379;;;;;0;;;;0;;;;
138;33;Del Giro;83285000-4;ABASOLO Y CIA. LTDA.;2719268;22/05/2025;22/05/2025 16:15:34;;0;54202;10298;;;64500;;;;;0;;;;0;;;;
139;33;Del Giro;76543990-6;DISTRIBUIDORA ALADDIN Y CIA. LIMITADA;164558;22/05/2025;22/05/2025 17:41:46;;0;255915;48624;;;304539;;;;;0;;;;0;;;;
140;33;Del Giro;76873527-1;VENTA DE ARIDOS  JULIO IVAN RIVERA PEREZ  E.I.R.L.;221;26/05/2025;26/05/2025 11:02:04;;0;50000;9500;;;59500;;;;;0;;;;0;;;;
141;33;Del Giro;8282466-9;JUAN CARLOS SANCHEZ PENA;5592;29/05/2025;29/05/2025 14:23:56;;0;47312;8989;;;56301;;;;;0;;;;0;;;;
142;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;127717;30/05/2025;30/05/2025 09:16:06;;0;16816;3195;;;20011;;;;;0;;;;0;;;;
143;33;Del Giro;96689310-9;Transbank S.A;55365528;29/05/2025;30/05/2025 13:27:21;;0;46390;8814;;;55204;;;;;0;;;;0;;;;
144;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;127764;30/05/2025;30/05/2025 18:41:19;;0;43263;8220;;;61012;;;;;0;;;;0;28;9529;0;
145;61;Del Giro;99061000-2;HDI SEGUROS S.A.;281548;30/04/2025;30/04/2025 22:34:45;;49302;76276;14492;;;140070;;;;;0;;;;0;;;;
146;61;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;7;09/05/2025;09/05/2025 11:09:01;;0;1296000;246240;;;1542240;;;;;0;;;;0;;;;
147;61;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;2602907;22/05/2025;22/05/2025 17:38:52;;0;61662;11715;;;73377;;;;;0;;;;0;;;;
148;61;Del Giro;96689310-9;TRANSBANK S.A.;10713142;30/05/2025;31/05/2025 01:59:43;;0;492;94;;;586;;;;;0;;;;0;;;;
