Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
1;33;Del Giro;96726970-0;CHILEMAT SpA;4795007;23/07/2025;23/07/2025 11:58:54;;0;96826;18397;;;115223;;;;;0;;;;0;;;;
2;33;Del Giro;96726970-0;CHILEMAT SpA;4795149;23/07/2025;23/07/2025 12:06:05;;0;81043;15398;;;96441;;;;;0;;;;0;;;;
3;33;Del Giro;96726970-0;CHILEMAT SpA;4795151;23/07/2025;23/07/2025 12:06:05;;0;309942;58889;;;368831;;;;;0;;;;0;;;;
4;33;Del Giro;96726970-0;CHILEMAT SpA;4795150;23/07/2025;23/07/2025 12:06:05;;0;188136;35746;;;223882;;;;;0;;;;0;;;;
5;33;Del Giro;96726970-0;CHILEMAT SpA;4795154;23/07/2025;23/07/2025 12:06:05;;0;411849;78251;;;490100;;;;;0;;;;0;;;;
6;33;Del Giro;96726970-0;CHILEMAT SpA;4795287;23/07/2025;23/07/2025 12:17:01;;0;2145012;407552;;;2552564;;;;;0;;;;0;;;;
7;33;Del Giro;96726970-0;CHILEMAT SpA;4795368;23/07/2025;23/07/2025 12:17:01;;0;376172;71473;;;447644;;;;;0;;;;0;;;;
8;33;Del Giro;96726970-0;CHILEMAT SpA;4795436;23/07/2025;23/07/2025 12:23:36;;0;394661;74986;;;469647;;;;;0;;;;0;;;;
9;33;Del Giro;96726970-0;CHILEMAT SpA;4795615;23/07/2025;23/07/2025 16:16:04;;0;206878;39307;;;246185;;;;;0;;;;0;;;;
10;33;Del Giro;96726970-0;CHILEMAT SpA;4795880;24/07/2025;24/07/2025 11:17:01;;0;1266300;240597;;;1506897;;;;;0;;;;0;;;;
11;33;Del Giro;96726970-0;CHILEMAT SpA;4796324;24/07/2025;24/07/2025 11:53:28;;0;291450;55376;;;346826;;;;;0;;;;0;;;;
12;33;Del Giro;96726970-0;CHILEMAT SpA;4796325;24/07/2025;24/07/2025 11:53:28;;0;721428;137071;;;858500;;;;;0;;;;0;;;;
13;33;Del Giro;96726970-0;CHILEMAT SpA;4796414;24/07/2025;24/07/2025 12:02:25;;0;904290;171815;;;1076105;;;;;0;;;;0;;;;
14;33;Del Giro;96726970-0;CHILEMAT SpA;4796769;25/07/2025;25/07/2025 12:09:29;;0;139166;26442;;;165608;;;;;0;;;;0;;;;
15;33;Del Giro;96726970-0;CHILEMAT SpA;4797116;25/07/2025;25/07/2025 12:39:07;;0;510536;97002;;;607538;;;;;0;;;;0;;;;
16;33;Del Giro;96726970-0;CHILEMAT SpA;4797382;25/07/2025;25/07/2025 12:57:47;;0;80271;15252;;;95523;;;;;0;;;;0;;;;
17;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16859135;25/07/2025;26/07/2025 00:54:32;;0;77459;14717;;;92176;;;;;0;;;;0;;;;
18;33;Del Giro;96726970-0;CHILEMAT SpA;4797608;28/07/2025;28/07/2025 11:42:34;;0;299832;56968;;;356800;;;;;0;;;;0;;;;
19;33;Del Giro;96726970-0;CHILEMAT SpA;4797844;28/07/2025;28/07/2025 11:53:29;;0;371724;70628;;;442352;;;;;0;;;;0;;;;
20;33;Del Giro;96726970-0;CHILEMAT SpA;4797845;28/07/2025;28/07/2025 11:53:29;;0;897264;170480;;;1067744;;;;;0;;;;0;;;;
21;33;Del Giro;96726970-0;CHILEMAT SpA;4797991;28/07/2025;28/07/2025 12:09:14;;0;70300;13357;;;83657;;;;;0;;;;0;;;;
22;33;Del Giro;78140178-1;COMERCIALIZADORA DE ARTICULOS DE FERRETERIA CLAUDIO ANDRES ORLANDO TOR;8;29/07/2025;29/07/2025 10:20:01;;0;252000;47880;;;299880;;;;;0;;;;0;;;;
23;33;Del Giro;96726970-0;CHILEMAT SpA;4799154;29/07/2025;29/07/2025 14:58:45;;0;1237356;235098;;;1472454;;;;;0;;;;0;;;;
24;33;Del Giro;96726970-0;CHILEMAT SpA;4798452;29/07/2025;29/07/2025 14:19:22;;0;54632;10380;;;65012;;;;;0;;;;0;;;;
25;33;Del Giro;96726970-0;CHILEMAT SpA;4799311;29/07/2025;29/07/2025 15:08:07;;0;1377156;261660;;;1638815;;;;;0;;;;0;;;;
26;33;Del Giro;96726970-0;CHILEMAT SpA;4799379;29/07/2025;29/07/2025 15:08:07;;0;74174;14093;;;88267;;;;;0;;;;0;;;;
27;33;Del Giro;99061000-2;HDI SEGUROS S.A.;9350195;29/07/2025;30/07/2025 05:42:53;;49940;77264;14680;;;141884;;;;;0;;;;0;;;;
28;33;Del Giro;96726970-0;CHILEMAT SpA;4800011;30/07/2025;30/07/2025 10:39:51;;0;359083;68226;;;427309;;;;;0;;;;0;;;;
29;33;Del Giro;96726970-0;CHILEMAT SpA;4800378;30/07/2025;30/07/2025 14:43:18;;0;259338;49274;;;308613;;;;;0;;;;0;;;;
30;33;Del Giro;76543990-6;DISTRIBUIDORA ALADDIN Y CIA. LIMITADA;167177;30/07/2025;30/07/2025 16:41:51;;0;233839;44429;;;278268;;;;;0;;;;0;;;;
31;33;Del Giro;96726970-0;CHILEMAT SpA;4801376;31/07/2025;31/07/2025 12:42:03;;0;128640;24442;;;153082;;;;;0;;;;0;;;;
32;33;Del Giro;96726970-0;CHILEMAT SpA;4801377;31/07/2025;31/07/2025 12:42:03;;0;640064;121612;;;761677;;;;;0;;;;0;;;;
33;33;Del Giro;96689310-9;Transbank S.A;55954840;30/07/2025;01/08/2025 02:28:19;;0;68064;12932;;;80996;;;;;0;;;;0;;;;
34;33;Del Giro;76058647-1;VERISURE CHILE SPA;11070528;01/08/2025;01/08/2025 06:07:33;;0;49176;9343;;;58519;;;;;0;;;;0;;;;
35;33;Del Giro;76058647-1;VERISURE CHILE SPA;11151286;01/08/2025;01/08/2025 11:33:07;;0;38150;7249;;;45399;;;;;0;;;;0;;;;
36;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16887188;01/08/2025;01/08/2025 20:32:39;;0;25380;4822;;;30202;;;;;0;;;;0;;;;
37;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16887187;01/08/2025;01/08/2025 20:33:32;;0;30080;5715;;;35795;;;;;0;;;;0;;;;
38;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16887186;01/08/2025;01/08/2025 20:33:41;;0;7044;1338;;;8382;;;;;0;;;;0;;;;
39;33;Del Giro;76828790-2;MULTICAJA SA;2813859;31/07/2025;02/08/2025 17:19:51;;0;15280;2903;;;18183;;;;;0;;;;0;;;;
40;33;Del Giro;99546900-6;ISWITCH S A;1389029;31/07/2025;04/08/2025 00:19:28;;0;410716;78036;;;488752;;;;;0;;;;0;;;;
