Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
40;33;Del Giro;79894160-7;LUVAL S A;1566948;29/04/2026;29/04/2026 16:53:48;;0;84800;16112;;;100912;;;;;0;;;;0;;;;
41;33;Del Giro;96726970-0;CHILEMAT SpA;5004599;29/04/2026;29/04/2026 17:06:58;;0;515134;97875;;;613009;;;;;0;;;;0;;;;
42;33;Del Giro;96726970-0;CHILEMAT SpA;5004939;30/04/2026;30/04/2026 11:45:01;;0;171272;32542;;;203814;;;;;0;;;;0;;;;
43;33;Del Giro;96726970-0;CHILEMAT SpA;5004938;30/04/2026;30/04/2026 11:45:01;;0;273736;52010;;;325746;;;;;0;;;;0;;;;
44;33;Del Giro;96726970-0;CHILEMAT SpA;5005432;30/04/2026;30/04/2026 12:06:53;;0;126092;23957;;;150049;;;;;0;;;;0;;;;
45;33;Del Giro;96726970-0;CHILEMAT SpA;5005433;30/04/2026;30/04/2026 12:06:53;;0;495634;94171;;;589805;;;;;0;;;;0;;;;
46;33;Del Giro;96726970-0;CHILEMAT SpA;5005435;30/04/2026;30/04/2026 12:06:53;;0;691871;131456;;;823327;;;;;0;;;;0;;;;
47;33;Del Giro;96726970-0;CHILEMAT SpA;5005621;30/04/2026;30/04/2026 12:55:49;;0;1531620;291008;;;1822628;;;;;0;;;;0;;;;
48;33;Del Giro;96726970-0;CHILEMAT SpA;5005949;30/04/2026;30/04/2026 15:41:02;;0;48849;9281;;;58130;;;;;0;;;;0;;;;
49;33;Del Giro;79894160-7;LUVAL S A;1566971;30/04/2026;30/04/2026 15:54:08;;0;870700;165433;;;1036133;;;;;0;;;;0;;;;
50;33;Del Giro;76058647-1;VERISURE CHILE SPA;12385682;01/05/2026;01/05/2026 06:21:06;;0;65016;12353;;;77369;;;;;0;;;;0;;;;
51;33;Del Giro;76058647-1;VERISURE CHILE SPA;12394376;01/05/2026;01/05/2026 07:08:24;;0;54582;10371;;;64952;;;;;0;;;;0;;;;
52;33;Del Giro;76828790-2;MULTICAJA SA;2944977;30/04/2026;02/05/2026 15:53:56;;0;15647;2973;;;18620;;;;;0;;;;0;;;;
53;33;Del Giro;99546900-6;ISWITCH SA;1562744;30/04/2026;03/05/2026 14:58:00;;0;470756;89444;;;560200;;;;;0;;;;0;;;;
54;33;Del Giro;76819563-3;ROBERTO ORLANDO RODRIGUEZ ULLOA SPA;3652;04/05/2026;04/05/2026 10:37:15;;0;243600;46284;;;289884;;;;;0;;;;0;;;;
55;33;Del Giro;78924030-2;Implementos S.A.;6552616;04/05/2026;04/05/2026 13:55:15;;0;188210;35760;;;223970;;;;;0;;;;0;;;;
56;33;Del Giro;96689310-9;Transbank S.A;57818399;29/04/2026;04/05/2026 13:34:47;;0;66722;12677;;;79399;;;;;0;;;;0;;;;
57;33;Del Giro;96726970-0;CHILEMAT SpA;5007934;30/04/2026;04/05/2026 15:11:52;;0;25000;4750;;;29750;;;;;0;;;;0;;;;
58;33;Del Giro;96726970-0;CHILEMAT SpA;5008219;05/05/2026;05/05/2026 12:57:46;;0;298021;56624;;;354645;;;;;0;;;;0;;;;
59;33;Del Giro;96726970-0;CHILEMAT SpA;5008238;05/05/2026;05/05/2026 12:58:52;;0;78722;14957;;;93679;;;;;0;;;;0;;;;
60;33;Del Giro;96726970-0;CHILEMAT SpA;5008386;05/05/2026;05/05/2026 13:03:31;;0;1487380;282602;;;1769982;;;;;0;;;;0;;;;
61;33;Del Giro;96726970-0;CHILEMAT SpA;5008910;06/05/2026;06/05/2026 11:37:53;;0;525298;99807;;;625105;;;;;0;;;;0;;;;
62;33;Del Giro;96726970-0;CHILEMAT SpA;5009321;06/05/2026;06/05/2026 11:47:51;;0;959057;182221;;;1141278;;;;;0;;;;0;;;;
63;33;Del Giro;96726970-0;CHILEMAT SpA;5009322;06/05/2026;06/05/2026 11:49:38;;0;655079;124465;;;779544;;;;;0;;;;0;;;;
64;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;3325;06/05/2026;06/05/2026 16:02:18;;0;223970;42554;;;266524;;;;;0;;;;0;;;;
65;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;3326;06/05/2026;06/05/2026 16:04:11;;0;85230;16194;;;101424;;;;;0;;;;0;;;;
66;33;Del Giro;96726970-0;CHILEMAT SpA;5009597;06/05/2026;06/05/2026 17:26:44;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
67;33;Del Giro;76543990-6;Distrubuidora Aladdin Y Compañía Limitada;178701;06/05/2026;06/05/2026 18:07:31;;0;153024;29074;;;182098;;;;;0;;;;0;;;;
68;33;Del Giro;96726970-0;CHILEMAT SpA;5009619;07/05/2026;07/05/2026 08:35:46;;0;292053;55490;;;347543;;;;;0;;;;0;;;;
69;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;149114;07/05/2026;07/05/2026 09:00:04;;0;15922;3025;;;18947;;;;;0;;;;0;;;;
70;33;Del Giro;96726970-0;CHILEMAT SpA;5009925;07/05/2026;07/05/2026 11:20:50;;0;279822;53166;;;332988;;;;;0;;;;0;;;;
71;33;Del Giro;96726970-0;CHILEMAT SpA;5009932;07/05/2026;07/05/2026 11:21:51;;0;959821;182366;;;1142187;;;;;0;;;;0;;;;
72;33;Del Giro;96726970-0;CHILEMAT SpA;5009933;07/05/2026;07/05/2026 11:21:51;;0;664846;126321;;;791167;;;;;0;;;;0;;;;
73;33;Del Giro;96726970-0;CHILEMAT SpA;5010202;07/05/2026;07/05/2026 11:27:57;;0;1302242;247426;;;1549668;;;;;0;;;;0;;;;
74;33;Del Giro;96726970-0;CHILEMAT SpA;5010298;07/05/2026;07/05/2026 11:30:51;;0;224939;42738;;;267678;;;;;0;;;;0;;;;
75;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;586174;07/05/2026;07/05/2026 20:22:50;;0;26400;5016;;;31416;;;;;0;;;;0;;;;
76;33;Del Giro;96726970-0;CHILEMAT SpA;5010819;08/05/2026;08/05/2026 12:46:54;;0;178458;33907;;;212365;;;;;0;;;;0;;;;
77;33;Del Giro;96726970-0;CHILEMAT SpA;5011026;08/05/2026;08/05/2026 12:51:43;;0;399480;75901;;;475382;;;;;0;;;;0;;;;
78;33;Del Giro;96726970-0;CHILEMAT SpA;5011078;08/05/2026;08/05/2026 12:53:29;;0;979875;186176;;;1166051;;;;;0;;;;0;;;;
79;33;Del Giro;96726970-0;CHILEMAT SpA;5011227;08/05/2026;08/05/2026 12:56:57;;0;1521287;289044;;;1810331;;;;;0;;;;0;;;;
80;33;Del Giro;76821330-5;IMPERIAL S.A.;20188339;08/05/2026;08/05/2026 14:06:25;;0;31521;5989;;;37510;;;;;0;;;;0;;;;
81;33;Del Giro;76821330-5;IMPERIAL S.A.;20188319;08/05/2026;08/05/2026 14:06:35;;0;517921;98405;;;616326;;;;;0;;;;0;;;;
82;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;18424356;08/05/2026;08/05/2026 23:50:36;;0;22830;4337;;;27167;;;;;0;;;;0;;;;
83;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;18424359;08/05/2026;08/05/2026 23:50:39;;0;15040;2857;;;17897;;;;;0;;;;0;;;;
84;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;18424358;08/05/2026;08/05/2026 23:50:54;;0;15237;2895;;;18132;;;;;0;;;;0;;;;
85;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;18424357;08/05/2026;08/05/2026 23:51:57;;0;32256;6128;;;38384;;;;;0;;;;0;;;;
86;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;18424360;08/05/2026;08/05/2026 23:51:55;;0;79338;15074;;;94412;;;;;0;;;;0;;;;
87;33;Del Giro;77716701-4;DISTRIBUIDORA DECONCE LIMITADA;3517;11/05/2026;11/05/2026 13:56:26;;0;31514;5988;;;37502;;;;;0;;;;0;;;;
88;33;Del Giro;77716701-4;DISTRIBUIDORA DECONCE LIMITADA;3518;11/05/2026;11/05/2026 13:56:52;;0;22288;4235;;;26523;;;;;0;;;;0;;;;
89;33;Del Giro;96726970-0;CHILEMAT SpA;5011790;11/05/2026;11/05/2026 14:39:45;;0;1157537;219932;;;1377469;;;;;0;;;;0;;;;
90;33;Del Giro;96726970-0;CHILEMAT SpA;5011791;11/05/2026;11/05/2026 14:39:45;;0;240762;45745;;;286507;;;;;0;;;;0;;;;
91;33;Del Giro;99546900-6;ISWITCH SA;1572932;12/05/2026;12/05/2026 11:20:09;;0;40134;7625;;;47759;;;;;0;;;;0;;;;
92;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045546;12/05/2026;12/05/2026 11:23:49;;0;39188;7446;;;46633;;;;;0;;;;0;;;;
93;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045547;12/05/2026;12/05/2026 11:23:54;;0;244658;46485;;;291143;;;;;0;;;;0;;;;
94;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045548;12/05/2026;12/05/2026 11:23:59;;0;65940;12529;;;78469;;;;;0;;;;0;;;;
95;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045549;12/05/2026;12/05/2026 11:23:59;;0;182714;34716;;;217430;;;;;0;;;;0;;;;
96;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045550;12/05/2026;12/05/2026 11:24:04;;0;14578;2770;;;17347;;;;;0;;;;0;;;;
97;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045551;12/05/2026;12/05/2026 11:24:04;;0;59040;11218;;;70258;;;;;0;;;;0;;;;
98;33;Del Giro;77351510-7;BRAJOVIC Y COMPANIA LIMITADA;1045552;12/05/2026;12/05/2026 11:24:09;;0;211943;40269;;;252212;;;;;0;;;;0;;;;
99;33;Del Giro;96726970-0;CHILEMAT SpA;5012540;12/05/2026;12/05/2026 12:14:48;;0;6736635;1279961;;;8016596;;;;;0;;;;0;;;;
100;33;Del Giro;96726970-0;CHILEMAT SpA;5012990;12/05/2026;12/05/2026 12:23:47;;0;213993;40659;;;254651;;;;;0;;;;0;;;;
101;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;26007;12/05/2026;12/05/2026 16:32:04;;0;398150;75649;;;473799;;;;;0;;;;0;;;;
102;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;26009;12/05/2026;12/05/2026 16:39:48;;0;488350;92787;;;581137;;;;;0;;;;0;;;;
103;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;26010;12/05/2026;12/05/2026 16:49:36;;0;324400;61636;;;386036;;;;;0;;;;0;;;;
104;33;Del Giro;76873527-1;VENTA DE ARIDOS  JULIO IVAN RIVERA PEREZ  E.I.R.L.;378;12/05/2026;12/05/2026 16:51:39;;0;630252;119748;;;750000;;;;;0;;;;0;;;;
105;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;26012;12/05/2026;12/05/2026 16:59:47;;0;988700;187853;;;1176553;;;;;0;;;;0;;;;
106;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;26014;12/05/2026;12/05/2026 17:09:57;;0;891800;169442;;;1061242;;;;;0;;;;0;;;;
107;33;Del Giro;96726970-0;CHILEMAT SpA;5013462;13/05/2026;13/05/2026 08:10:51;;0;480712;91335;;;572047;;;;;0;;;;0;;;;
108;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;149473;13/05/2026;13/05/2026 08:18:02;;0;16807;3193;;;20000;;;;;0;;;;0;;;;
109;33;Del Giro;96726970-0;CHILEMAT SpA;5013580;13/05/2026;13/05/2026 14:52:43;;0;2032448;386165;;;2418613;;;;;0;;;;0;;;;
110;33;Del Giro;77094278-0;IE TECNOLOGIA SPA;264957;13/05/2026;13/05/2026 18:01:23;;0;7990;1518;;;9508;;;;;0;;;;0;;;;
111;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;210;15/05/2026;15/05/2026 15:24:30;;0;1334880;253627;;;1588507;;;;;0;;;;0;;;;
112;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;587829;15/05/2026;15/05/2026 16:02:56;;0;59160;11240;;;70400;;;;;0;;;;0;;;;
113;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;149836;18/05/2026;18/05/2026 13:21:03;;0;78811;14974;;;101007;;;;;0;;;;0;28;7222;0;
114;33;Del Giro;96568740-8;GASCO GLP S.A.;12056376;08/05/2026;18/05/2026 13:49:09;;0;82311;15639;;;97950;;;;;0;;;;0;;;;
115;33;Del Giro;96568740-8;GASCO GLP S.A.;12056389;06/05/2026;18/05/2026 13:53:30;;0;60220;11442;;;71662;;;;;0;;;;0;;;;
116;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;149885;19/05/2026;19/05/2026 08:25:59;;0;16815;3195;;;20010;;;;;0;;;;0;;;;
117;61;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;30750;07/05/2026;07/05/2026 17:40:48;;0;49200;9348;;;58548;;;;;0;;;;0;;;;
118;61;Del Giro;76821330-5;IMPERIAL S.A.;4320377;08/05/2026;08/05/2026 14:13:15;;0;2339;445;;;2784;;;;;0;;;;0;;;;
119;61;Del Giro;96726970-0;CHILEMAT SpA;234156;13/05/2026;13/05/2026 17:21:30;;0;48021;9124;;;57145;;;;;0;;;;0;;;;
120;61;Del Giro;76124890-1;Telefónica Móviles Chile S.A.;61139924;13/05/2026;14/05/2026 04:01:01;;0;250;47;;;297;;;;;0;;;;0;;;;
121;61;Del Giro;76124890-1;Telefónica Móviles Chile S.A.;61139925;13/05/2026;14/05/2026 04:01:01;;0;5263;1000;;;6263;;;;;0;;;;0;;;;
