Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
1;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16709008;20/06/2025;23/06/2025 07:36:37;;0;59354;11277;;;70631;;;;;0;;;;0;;;;
2;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16709009;20/06/2025;23/06/2025 07:37:37;;0;80719;15336;;;96055;;;;;0;;;;0;;;;
3;33;Del Giro;96726970-0;CHILEMAT SpA;4773847;23/06/2025;23/06/2025 09:58:12;;0;380001;72200;;;452201;;;;;0;;;;0;;;;
4;33;Del Giro;96726970-0;CHILEMAT SpA;4774003;23/06/2025;23/06/2025 10:11:22;;0;517644;98352;;;615997;;;;;0;;;;0;;;;
5;33;Del Giro;76821330-5;IMPERIAL S.A.;19429694;23/06/2025;23/06/2025 10:12:03;;0;617766;117375;;;735141;;;;;0;;;;0;;;;
6;33;Del Giro;76821330-5;IMPERIAL S.A.;19429695;23/06/2025;23/06/2025 10:12:03;;0;1259298;239267;;;1498565;;;;;0;;;;0;;;;
7;33;Del Giro;96726970-0;CHILEMAT SpA;4774299;23/06/2025;23/06/2025 10:27:32;;0;749328;142372;;;891700;;;;;0;;;;0;;;;
8;33;Del Giro;96726970-0;CHILEMAT SpA;4774334;23/06/2025;23/06/2025 10:27:32;;0;54656;10385;;;65041;;;;;0;;;;0;;;;
9;33;Del Giro;96726970-0;CHILEMAT SpA;4774340;23/06/2025;23/06/2025 10:27:32;;0;122873;23346;;;146219;;;;;0;;;;0;;;;
10;33;Del Giro;96726970-0;CHILEMAT SpA;4774631;23/06/2025;23/06/2025 10:44:22;;0;120198;22838;;;143036;;;;;0;;;;0;;;;
11;33;Del Giro;96726970-0;CHILEMAT SpA;4774675;23/06/2025;23/06/2025 13:00:46;;0;648225;123163;;;771388;;;;;0;;;;0;;;;
12;33;Del Giro;76821330-5;IMPERIAL S.A.;19430839;23/06/2025;23/06/2025 14:13:00;;0;617766;117375;;;735141;;;;;0;;;;0;;;;
13;33;Del Giro;96726970-0;CHILEMAT SpA;4774697;23/06/2025;23/06/2025 15:35:13;;0;43907;8342;;;52250;;;;;0;;;;0;;;;
14;33;Del Giro;76821330-5;IMPERIAL S.A.;19431859;23/06/2025;23/06/2025 18:10:12;;0;463496;88064;;;551560;;;;;0;;;;0;;;;
15;33;Del Giro;96726970-0;CHILEMAT SpA;4774902;24/06/2025;24/06/2025 10:49:50;;0;166830;31698;;;198528;;;;;0;;;;0;;;;
16;33;Del Giro;96726970-0;CHILEMAT SpA;4774903;24/06/2025;24/06/2025 10:49:50;;0;152559;28986;;;181545;;;;;0;;;;0;;;;
17;33;Del Giro;96726970-0;CHILEMAT SpA;4774904;24/06/2025;24/06/2025 10:49:50;;0;798525;151720;;;950244;;;;;0;;;;0;;;;
18;33;Del Giro;96726970-0;CHILEMAT SpA;4774920;24/06/2025;24/06/2025 10:49:50;;0;213563;40577;;;254139;;;;;0;;;;0;;;;
19;33;Del Giro;96726970-0;CHILEMAT SpA;4775387;24/06/2025;24/06/2025 11:21:11;;0;27004;5131;;;32135;;;;;0;;;;0;;;;
20;33;Del Giro;96726970-0;CHILEMAT SpA;4775511;24/06/2025;24/06/2025 11:28:38;;0;103023;19574;;;122597;;;;;0;;;;0;;;;
21;33;Del Giro;96726970-0;CHILEMAT SpA;4775525;24/06/2025;24/06/2025 11:28:38;;0;859878;163377;;;1023255;;;;;0;;;;0;;;;
22;33;Del Giro;96726970-0;CHILEMAT SpA;4775565;24/06/2025;24/06/2025 11:34:36;;0;2350972;446685;;;2797657;;;;;0;;;;0;;;;
23;33;Del Giro;96726970-0;CHILEMAT SpA;4775917;25/06/2025;25/06/2025 10:08:06;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
24;33;Del Giro;96726970-0;CHILEMAT SpA;4776034;25/06/2025;25/06/2025 10:14:52;;0;2412;458;;;2870;;;;;0;;;;0;;;;
25;33;Del Giro;96726970-0;CHILEMAT SpA;4776035;25/06/2025;25/06/2025 10:14:52;;0;363110;68991;;;432100;;;;;0;;;;0;;;;
26;33;Del Giro;96726970-0;CHILEMAT SpA;4777267;25/06/2025;25/06/2025 16:01:27;;0;118590;22532;;;141122;;;;;0;;;;0;;;;
27;33;Del Giro;96726970-0;CHILEMAT SpA;4777269;25/06/2025;25/06/2025 16:01:27;;0;190922;36275;;;227197;;;;;0;;;;0;;;;
28;33;Del Giro;96726970-0;CHILEMAT SpA;4777348;25/06/2025;25/06/2025 17:18:37;;0;79295;15066;;;94360;;;;;0;;;;0;;;;
29;33;Del Giro;96726970-0;CHILEMAT SpA;4777352;25/06/2025;25/06/2025 17:18:37;;0;59999;11400;;;71398;;;;;0;;;;0;;;;
30;33;Del Giro;96726970-0;CHILEMAT SpA;4777353;25/06/2025;25/06/2025 17:18:37;;0;79295;15066;;;94360;;;;;0;;;;0;;;;
31;33;Del Giro;96726970-0;CHILEMAT SpA;4777359;25/06/2025;25/06/2025 17:22:02;;0;97485;18522;;;116007;;;;;0;;;;0;;;;
32;33;Del Giro;96726970-0;CHILEMAT SpA;4777583;26/06/2025;26/06/2025 11:42:33;;0;122083;23196;;;145279;;;;;0;;;;0;;;;
33;33;Del Giro;96726970-0;CHILEMAT SpA;4777921;26/06/2025;26/06/2025 12:05:58;;0;499484;94902;;;594386;;;;;0;;;;0;;;;
34;33;Del Giro;96726970-0;CHILEMAT SpA;4777923;26/06/2025;26/06/2025 12:05:58;;0;543111;103191;;;646302;;;;;0;;;;0;;;;
35;33;Del Giro;96726970-0;CHILEMAT SpA;4778383;26/06/2025;26/06/2025 17:04:31;;0;2591883;492458;;;3084341;;;;;0;;;;0;;;;
36;33;Del Giro;96726970-0;CHILEMAT SpA;4778823;27/06/2025;27/06/2025 10:54:50;;0;774584;147171;;;921755;;;;;0;;;;0;;;;
37;33;Del Giro;96726970-0;CHILEMAT SpA;4778874;27/06/2025;27/06/2025 11:05:11;;0;363564;69077;;;432641;;;;;0;;;;0;;;;
38;33;Del Giro;96726970-0;CHILEMAT SpA;4779336;27/06/2025;27/06/2025 15:47:27;;0;6236679;1184969;;;7421648;;;;;0;;;;0;;;;
39;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16734702;27/06/2025;27/06/2025 23:16:19;;0;8997;1709;;;10706;;;;;0;;;;0;;;;
40;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16734703;27/06/2025;27/06/2025 23:16:31;;0;34236;6504;;;40740;;;;;0;;;;0;;;;
41;33;Del Giro;99061000-2;HDI SEGUROS S.A.;9244392;27/06/2025;28/06/2025 06:05:12;;49805;77055;14640;;;141500;;;;;0;;;;0;;;;
42;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16737724;28/06/2025;28/06/2025 11:36:04;;0;24754;4703;;;29457;;;;;0;;;;0;;;;
43;33;Del Giro;96726970-0;CHILEMAT SpA;4779662;30/06/2025;30/06/2025 10:13:36;;0;424512;80657;;;505169;;;;;0;;;;0;;;;
44;33;Del Giro;96726970-0;CHILEMAT SpA;4780200;30/06/2025;30/06/2025 10:52:01;;0;752966;143064;;;896030;;;;;0;;;;0;;;;
45;33;Del Giro;96726970-0;CHILEMAT SpA;4780250;30/06/2025;30/06/2025 11:35:34;;0;652255;123928;;;776184;;;;;0;;;;0;;;;
46;33;Del Giro;96726970-0;CHILEMAT SpA;4780355;30/06/2025;30/06/2025 12:11:30;;0;95354;18117;;;113471;;;;;0;;;;0;;;;
47;33;Del Giro;96726970-0;CHILEMAT SpA;4780354;30/06/2025;30/06/2025 12:11:30;;0;449126;85334;;;534460;;;;;0;;;;0;;;;
48;33;Del Giro;96726970-0;CHILEMAT SpA;4780356;30/06/2025;30/06/2025 12:11:30;;0;453767;86216;;;539982;;;;;0;;;;0;;;;
49;33;Del Giro;96726970-0;CHILEMAT SpA;4780358;30/06/2025;30/06/2025 12:11:30;;0;245284;46604;;;291888;;;;;0;;;;0;;;;
50;33;Del Giro;96726970-0;CHILEMAT SpA;4780357;30/06/2025;30/06/2025 12:11:30;;0;765936;145528;;;911463;;;;;0;;;;0;;;;
51;33;Del Giro;96726970-0;CHILEMAT SpA;4780359;30/06/2025;30/06/2025 12:11:30;;0;62402;11856;;;74259;;;;;0;;;;0;;;;
52;33;Del Giro;96726970-0;CHILEMAT SpA;4781306;30/06/2025;30/06/2025 17:28:05;;0;949725;180448;;;1130173;;;;;0;;;;0;;;;
53;33;Del Giro;96726970-0;CHILEMAT SpA;4781355;30/06/2025;30/06/2025 19:14:01;;0;274402;52136;;;326539;;;;;0;;;;0;;;;
54;33;Del Giro;76125278-K;TRANSPORTES LEONERA LIMITADA;11846;30/06/2025;30/06/2025 22:36:44;;0;540000;102600;;;642600;;;;;0;;;;0;;;;
55;33;Del Giro;76058647-1;VERISURE CHILE SPA;10918849;01/07/2025;01/07/2025 05:34:13;;0;49331;9373;;;58704;;;;;0;;;;0;;;;
56;33;Del Giro;96726970-0;CHILEMAT SpA;4781509;30/06/2025;01/07/2025 10:00:05;;0;1492425;283561;;;1775986;;;;;0;;;;0;;;;
57;33;Del Giro;76058647-1;VERISURE CHILE SPA;10977497;01/07/2025;01/07/2025 10:40:27;;0;38281;7273;;;45554;;;;;0;;;;0;;;;
58;33;Del Giro;96726970-0;CHILEMAT SpA;4781591;30/06/2025;01/07/2025 11:23:24;;0;50000;9500;;;59500;;;;;0;;;;0;;;;
59;33;Del Giro;96726970-0;CHILEMAT SpA;4781766;30/06/2025;01/07/2025 11:47:31;;0;78928;14996;;;93924;;;;;0;;;;0;;;;
60;33;Del Giro;96689310-9;Transbank S.A;55744428;30/06/2025;01/07/2025 13:48:47;;0;87134;16555;;;103689;;;;;0;;;;0;;;;
61;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;129688;03/07/2025;03/07/2025 08:38:20;;0;16808;3193;;;20001;;;;;0;;;;0;;;;
62;33;Del Giro;96726970-0;CHILEMAT SpA;4783432;03/07/2025;03/07/2025 09:22:48;;0;6236679;1184969;;;7421649;;;;;0;;;;0;;;;
63;33;Del Giro;96726970-0;CHILEMAT SpA;4783471;03/07/2025;03/07/2025 10:07:36;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
64;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;532332;03/07/2025;03/07/2025 10:27:09;;0;169939;32288;;;202227;;;;;0;;;;0;;;;
65;33;Del Giro;96726970-0;CHILEMAT SpA;4783515;03/07/2025;03/07/2025 13:45:34;;0;43689;8301;;;51990;;;;;0;;;;0;;;;
66;33;Del Giro;96726970-0;CHILEMAT SpA;4783593;03/07/2025;03/07/2025 13:48:23;;0;322615;61297;;;383912;;;;;0;;;;0;;;;
67;33;Del Giro;96726970-0;CHILEMAT SpA;4783760;03/07/2025;03/07/2025 13:59:18;;0;189613;36027;;;225640;;;;;0;;;;0;;;;
68;33;Del Giro;96726970-0;CHILEMAT SpA;4784008;03/07/2025;03/07/2025 14:09:39;;0;84590;16072;;;100662;;;;;0;;;;0;;;;
69;33;Del Giro;96726970-0;CHILEMAT SpA;4784542;04/07/2025;04/07/2025 12:27:42;;0;161765;30735;;;192500;;;;;0;;;;0;;;;
70;33;Del Giro;85121100-4;Antumalal Automotriz Ltda.;540776;04/07/2025;04/07/2025 12:48:40;;0;114698;21793;;;136491;;;;;0;;;;0;;;;
71;33;Del Giro;81290800-6;COMPAÑÍA AGROPECUARIA COPEVAL S.A.;6061224;04/07/2025;04/07/2025 14:28:54;;0;1594735;303000;;;1897735;;;;;0;;;;0;;;;
72;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;129776;04/07/2025;04/07/2025 14:46:33;;0;54474;10350;;;71006;;;;;0;;;;0;28;6182;0;
73;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16765060;04/07/2025;04/07/2025 23:22:06;;0;33257;6318;;;39575;;;;;0;;;;0;;;;
74;33;Del Giro;96726970-0;CHILEMAT SpA;4785288;07/07/2025;07/07/2025 12:19:44;;0;24221;4602;;;28822;;;;;0;;;;0;;;;
75;33;Del Giro;96568740-8;GASCO GLP S.A.;11543028;01/07/2025;07/07/2025 15:29:52;;0;148168;28152;;;176320;;;;;0;;;;0;;;;
76;33;Del Giro;76828790-2;MULTICAJA SA;2798292;30/06/2025;08/07/2025 00:29:27;;0;15314;2910;;;18224;;;;;0;;;;0;;;;
77;33;Del Giro;96726970-0;CHILEMAT SpA;4785991;08/07/2025;08/07/2025 11:00:03;;0;211774;40237;;;252011;;;;;0;;;;0;;;;
78;33;Del Giro;99546900-6;ISWITCH S A;1369692;30/06/2025;08/07/2025 21:43:44;;0;437597;83143;;;520740;;;;;0;;;;0;;;;
79;33;Del Giro;96726970-0;CHILEMAT SpA;4786793;09/07/2025;09/07/2025 11:24:57;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
80;33;Del Giro;96726970-0;CHILEMAT SpA;4787602;10/07/2025;10/07/2025 08:59:46;;0;529846;100671;;;630517;;;;;0;;;;0;;;;
81;33;Del Giro;96726970-0;CHILEMAT SpA;4787773;10/07/2025;10/07/2025 10:58:34;;0;1172088;222697;;;1394785;;;;;0;;;;0;;;;
82;33;Del Giro;96726970-0;CHILEMAT SpA;4787899;10/07/2025;10/07/2025 11:07:35;;0;16788;3190;;;19977;;;;;0;;;;0;;;;
83;33;Del Giro;76821330-5;IMPERIAL S.A.;19468377;09/07/2025;10/07/2025 11:10:12;;0;1672959;317862;;;1990821;;;;;0;;;;0;;;;
84;33;Del Giro;76821330-5;IMPERIAL S.A.;19469931;09/07/2025;10/07/2025 11:10:12;;0;2061607;391705;;;2453312;;;;;0;;;;0;;;;
85;33;Del Giro;96726970-0;CHILEMAT SpA;4787936;10/07/2025;10/07/2025 11:14:31;;0;1169910;222283;;;1392193;;;;;0;;;;0;;;;
86;33;Del Giro;96726970-0;CHILEMAT SpA;4787939;10/07/2025;10/07/2025 11:14:31;;0;23919;4545;;;28464;;;;;0;;;;0;;;;
87;33;Del Giro;96726970-0;CHILEMAT SpA;4788015;10/07/2025;10/07/2025 11:14:31;;0;50954;9681;;;60635;;;;;0;;;;0;;;;
88;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;130089;10/07/2025;10/07/2025 13:10:16;;0;16810;3194;;;20004;;;;;0;;;;0;;;;
89;33;Del Giro;99546900-6;ISWITCH S A;1380509;10/07/2025;11/07/2025 01:17:59;;0;39270;7461;;;46731;;;;;0;;;;0;;;;
90;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;541049;11/07/2025;11/07/2025 12:24:43;;0;484555;92065;;;576620;;;;;0;;;;0;;;;
91;33;Del Giro;96726970-0;CHILEMAT SpA;4788923;11/07/2025;11/07/2025 13:00:13;;0;1423914;270544;;;1694458;;;;;0;;;;0;;;;
92;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;162;11/07/2025;11/07/2025 15:17:48;;0;1001760;190334;;;1192094;;;;;0;;;;0;;;;
93;33;Del Giro;76821330-5;IMPERIAL S.A.;19476570;11/07/2025;11/07/2025 16:10:40;;0;1687461;320617;;;2008078;;;;;0;;;;0;;;;
94;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16797611;11/07/2025;11/07/2025 22:20:47;;0;74518;14158;;;88676;;;;;0;;;;0;;;;
95;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16797612;11/07/2025;11/07/2025 22:21:03;;0;104915;19933;;;124848;;;;;0;;;;0;;;;
96;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16802125;12/07/2025;12/07/2025 18:13:34;;0;98248;18667;;;116915;;;;;0;;;;0;;;;
97;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16802126;12/07/2025;12/07/2025 18:13:51;;0;31468;5978;;;37446;;;;;0;;;;0;;;;
98;33;Del Giro;96726970-0;CHILEMAT SpA;4789843;14/07/2025;14/07/2025 11:55:12;;0;104952;19941;;;124893;;;;;0;;;;0;;;;
99;33;Del Giro;96726970-0;CHILEMAT SpA;4789910;14/07/2025;14/07/2025 12:01:29;;0;814050;154670;;;968720;;;;;0;;;;0;;;;
100;33;Del Giro;96726970-0;CHILEMAT SpA;4789974;14/07/2025;14/07/2025 12:01:29;;0;431788;82040;;;513828;;;;;0;;;;0;;;;
101;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;1004181;15/07/2025;15/07/2025 03:43:10;;0;12597;2393;;;14990;;;;;0;;;;0;;;;
102;33;Del Giro;96726970-0;CHILEMAT SpA;4790618;15/07/2025;15/07/2025 10:37:46;;0;974982;185247;;;1160229;;;;;0;;;;0;;;;
103;33;Del Giro;96726970-0;CHILEMAT SpA;4791309;15/07/2025;15/07/2025 11:25:14;;0;193793;36821;;;230614;;;;;0;;;;0;;;;
104;33;Del Giro;96726970-0;CHILEMAT SpA;4791856;17/07/2025;17/07/2025 12:13:04;;0;743198;141208;;;884405;;;;;0;;;;0;;;;
105;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;534874;17/07/2025;17/07/2025 17:15:49;;0;237311;45089;;;282400;;;;;0;;;;0;;;;
106;33;Del Giro;96726970-0;CHILEMAT SpA;4792204;18/07/2025;18/07/2025 08:55:25;;0;326424;62021;;;388445;;;;;0;;;;0;;;;
107;33;Del Giro;96726970-0;CHILEMAT SpA;4792234;18/07/2025;18/07/2025 11:27:23;;0;337680;64159;;;401839;;;;;0;;;;0;;;;
