Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
17;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;542040;28/08/2025;28/08/2025 10:45:03;;0;339686;64540;;;404226;;;;;0;;;;0;;;;
18;33;Del Giro;96726970-0;CHILEMAT SpA;4818481;28/08/2025;28/08/2025 11:59:33;;0;67054;12740;;;79794;;;;;0;;;;0;;;;
19;33;Del Giro;96726970-0;CHILEMAT SpA;4818482;28/08/2025;28/08/2025 11:59:33;;0;768939;146098;;;915037;;;;;0;;;;0;;;;
20;33;Del Giro;96726970-0;CHILEMAT SpA;4818812;28/08/2025;28/08/2025 14:45:35;;0;1216251;231088;;;1447339;;;;;0;;;;0;;;;
21;33;Del Giro;96726970-0;CHILEMAT SpA;4818854;28/08/2025;28/08/2025 15:02:30;;0;1237356;235098;;;1472454;;;;;0;;;;0;;;;
22;33;Del Giro;76125278-K;TRANSPORTES LEONERA LIMITADA;12116;28/08/2025;28/08/2025 16:19:43;;0;540000;102600;;;642600;;;;;0;;;;0;;;;
23;33;Del Giro;76543990-6;Distrubuidora Aladdin Y Compañía Limitada;168900;27/08/2025;28/08/2025 18:04:18;;0;322250;61228;;;383478;;;;;0;;;;0;;;;
24;33;Del Giro;99061000-2;HDI SEGUROS S.A.;9407306;28/08/2025;29/08/2025 06:12:11;;50036;77412;14708;;;142156;;;;;0;;;;0;;;;
25;33;Del Giro;96726970-0;CHILEMAT SpA;4819575;29/08/2025;29/08/2025 10:04:42;;0;140600;26714;;;167313;;;;;0;;;;0;;;;
26;33;Del Giro;96726970-0;CHILEMAT SpA;4820038;29/08/2025;29/08/2025 11:55:07;;0;440516;83698;;;524214;;;;;0;;;;0;;;;
27;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;1031570;29/08/2025;29/08/2025 12:45:08;;0;9519;1809;;;11328;;;;;0;;;;0;;;;
28;33;Del Giro;96726970-0;CHILEMAT SpA;4820263;29/08/2025;29/08/2025 13:05:03;;0;3361799;638742;;;4000540;;;;;0;;;;0;;;;
29;33;Del Giro;96726970-0;CHILEMAT SpA;4820776;29/08/2025;29/08/2025 16:05:04;;0;86078;16355;;;102433;;;;;0;;;;0;;;;
30;33;Del Giro;96726970-0;CHILEMAT SpA;4820895;29/08/2025;29/08/2025 16:46:50;;0;1560823;296556;;;1857379;;;;;0;;;;0;;;;
31;33;Del Giro;96726970-0;CHILEMAT SpA;4820897;29/08/2025;29/08/2025 16:46:50;;0;1372951;260861;;;1633812;;;;;0;;;;0;;;;
32;33;Del Giro;96726970-0;CHILEMAT SpA;4821150;29/08/2025;29/08/2025 17:32:13;;0;96962;18423;;;115385;;;;;0;;;;0;;;;
33;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17013390;29/08/2025;29/08/2025 22:55:32;;0;29971;5694;;;35665;;;;;0;;;;0;;;;
34;33;Del Giro;96726970-0;CHILEMAT SpA;4821579;30/08/2025;30/08/2025 21:58:59;;0;27839;5289;;;33128;;;;;0;;;;0;;;;
35;33;Del Giro;96726970-0;CHILEMAT SpA;4821663;31/08/2025;31/08/2025 20:38:00;;0;385989;73338;;;459327;;;;;0;;;;0;;;;
36;33;Del Giro;96726970-0;CHILEMAT SpA;4821735;31/08/2025;31/08/2025 20:44:51;;0;78893;14990;;;93882;;;;;0;;;;0;;;;
37;33;Del Giro;76058647-1;VERISURE CHILE SPA;11215879;01/09/2025;01/09/2025 02:46:43;;0;38450;7306;;;45756;;;;;0;;;;0;;;;
38;33;Del Giro;79894160-7;LUVAL S A;1521816;01/09/2025;01/09/2025 09:44:13;;0;266130;50565;;;316695;;;;;0;;;;0;;;;
39;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;133104;01/09/2025;01/09/2025 09:50:53;;0;16818;3195;;;20013;;;;;0;;;;0;;;;
40;33;Del Giro;96726970-0;CHILEMAT SpA;4821844;31/08/2025;01/09/2025 11:19:56;;0;25000;4750;;;29750;;;;;0;;;;0;;;;
41;33;Del Giro;76058647-1;VERISURE CHILE SPA;11307336;01/09/2025;01/09/2025 12:06:39;;0;49533;9411;;;58944;;;;;0;;;;0;;;;
42;33;Del Giro;96689310-9;Transbank S.A;56257997;28/08/2025;01/09/2025 13:55:18;;0;110184;20935;;;131119;;;;;0;;;;0;;;;
43;33;Del Giro;96689310-9;Transbank S.A;56094600;27/08/2025;01/09/2025 16:37:23;;0;71921;13665;;;85586;;;;;0;;;;0;;;;
44;33;Del Giro;78399560-3;M C P INDUSTRIAL LIMITADA;37600;02/09/2025;02/09/2025 10:50:44;;0;258000;49020;;;307020;;;;;0;;;;0;;;;
45;33;Del Giro;76828790-2;MULTICAJA SA;2825014;31/08/2025;02/09/2025 11:49:46;;0;15359;2918;;;18277;;;;;0;;;;0;;;;
46;33;Del Giro;96726970-0;CHILEMAT SpA;4823150;02/09/2025;02/09/2025 12:45:37;;0;6687781;1270678;;;7958459;;;;;0;;;;0;;;;
47;33;Del Giro;96726970-0;CHILEMAT SpA;4823151;02/09/2025;02/09/2025 12:45:37;;0;446310;84799;;;531109;;;;;0;;;;0;;;;
48;33;Del Giro;96726970-0;CHILEMAT SpA;4823408;02/09/2025;02/09/2025 13:16:00;;0;1250801;237652;;;1488453;;;;;0;;;;0;;;;
49;33;Del Giro;96726970-0;CHILEMAT SpA;4823407;02/09/2025;02/09/2025 13:16:00;;0;1000694;190132;;;1190826;;;;;0;;;;0;;;;
50;33;Del Giro;96726970-0;CHILEMAT SpA;4823409;02/09/2025;02/09/2025 13:16:00;;0;174938;33238;;;208177;;;;;0;;;;0;;;;
51;33;Del Giro;96726970-0;CHILEMAT SpA;4823410;02/09/2025;02/09/2025 13:16:00;;0;305903;58122;;;364024;;;;;0;;;;0;;;;
52;33;Del Giro;96726970-0;CHILEMAT SpA;4823590;03/09/2025;03/09/2025 11:46:16;;0;1237356;235098;;;1472454;;;;;0;;;;0;;;;
53;33;Del Giro;96726970-0;CHILEMAT SpA;4823869;03/09/2025;03/09/2025 12:19:10;;0;489475;93000;;;582475;;;;;0;;;;0;;;;
54;33;Del Giro;96726970-0;CHILEMAT SpA;4823868;03/09/2025;03/09/2025 12:19:10;;0;687521;130629;;;818149;;;;;0;;;;0;;;;
55;33;Del Giro;99546900-6;ISWITCH S A;1411245;31/08/2025;03/09/2025 17:54:12;;0;329526;62610;;;392136;;;;;0;;;;0;;;;
56;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;543294;04/09/2025;04/09/2025 12:00:24;;0;201097;38208;;;239305;;;;;0;;;;0;;;;
57;33;Del Giro;96726970-0;CHILEMAT SpA;4824651;04/09/2025;04/09/2025 12:35:48;;0;3807724;723468;;;4531191;;;;;0;;;;0;;;;
58;33;Del Giro;96726970-0;CHILEMAT SpA;4824924;04/09/2025;04/09/2025 13:04:30;;0;943254;179218;;;1122472;;;;;0;;;;0;;;;
59;33;Del Giro;96726970-0;CHILEMAT SpA;4825250;04/09/2025;04/09/2025 15:44:00;;0;6904826;1311917;;;8216743;;;;;0;;;;0;;;;
60;33;Del Giro;7398615-K;FERNANDO JAVIER ACUNA MUNDACA;2597;04/09/2025;04/09/2025 16:16:05;;0;30100;5719;;;35819;;;;;0;;;;0;;;;
61;33;Del Giro;96726970-0;CHILEMAT SpA;4825287;04/09/2025;04/09/2025 17:00:01;;0;409397;77785;;;487182;;;;;0;;;;0;;;;
62;33;Del Giro;96843140-4;DISTRIBUIDORA CUMMINS CHILE S,A,;1224771;04/09/2025;04/09/2025 17:34:19;;0;88961;16903;;;105864;;;;;0;;;;0;;;;
63;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;133408;05/09/2025;05/09/2025 08:52:09;;0;16808;3193;;;20001;;;;;0;;;;0;;;;
64;33;Del Giro;96726970-0;CHILEMAT SpA;4825669;05/09/2025;05/09/2025 12:29:06;;0;120600;22914;;;143514;;;;;0;;;;0;;;;
65;33;Del Giro;96726970-0;CHILEMAT SpA;4825937;05/09/2025;05/09/2025 13:01:37;;0;710389;134974;;;845363;;;;;0;;;;0;;;;
66;33;Del Giro;96726970-0;CHILEMAT SpA;4826268;05/09/2025;05/09/2025 15:59:29;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
67;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17049895;05/09/2025;05/09/2025 23:44:34;;0;44170;8392;;;52562;;;;;0;;;;0;;;;
68;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17049894;05/09/2025;05/09/2025 23:44:41;;0;58987;11207;;;70194;;;;;0;;;;0;;;;
69;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17049893;05/09/2025;05/09/2025 23:44:47;;0;24218;4601;;;28819;;;;;0;;;;0;;;;
70;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17051875;06/09/2025;06/09/2025 12:15:37;;0;27715;5265;;;32980;;;;;0;;;;0;;;;
71;33;Del Giro;96726970-0;CHILEMAT SpA;4826417;08/09/2025;08/09/2025 12:00:05;;0;1237356;235098;;;1472454;;;;;0;;;;0;;;;
72;33;Del Giro;96726970-0;CHILEMAT SpA;4826640;08/09/2025;08/09/2025 12:24:24;;0;237180;45064;;;282244;;;;;0;;;;0;;;;
73;33;Del Giro;96726970-0;CHILEMAT SpA;4826671;08/09/2025;08/09/2025 12:24:24;;0;4105007;779951;;;4884958;;;;;0;;;;0;;;;
74;33;Del Giro;96726970-0;CHILEMAT SpA;4826749;08/09/2025;08/09/2025 12:46:40;;0;353871;67235;;;421106;;;;;0;;;;0;;;;
75;33;Del Giro;96726970-0;CHILEMAT SpA;4826863;08/09/2025;08/09/2025 12:57:25;;0;4296958;816422;;;5113380;;;;;0;;;;0;;;;
76;33;Del Giro;96726970-0;CHILEMAT SpA;4827896;09/09/2025;09/09/2025 12:14:38;;0;1085400;206226;;;1291626;;;;;0;;;;0;;;;
77;33;Del Giro;96726970-0;CHILEMAT SpA;4828053;09/09/2025;09/09/2025 12:38:46;;0;423514;80468;;;503982;;;;;0;;;;0;;;;
78;33;Del Giro;81290800-6;COMPAÑÍA AGROPECUARIA COPEVAL S.A.;6088743;09/09/2025;09/09/2025 15:11:42;;0;2440857;463763;;;2904620;;;;;0;;;;0;;;;
79;33;Del Giro;96568740-8;GASCO GLP S.A.;11735205;01/09/2025;09/09/2025 16:13:17;;0;146554;27845;;;174399;;;;;0;;;;0;;;;
80;33;Del Giro;99546900-6;ISWITCH S A;1421785;10/09/2025;10/09/2025 09:51:55;;0;39394;7485;;;46879;;;;;0;;;;0;;;;
81;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;544163;10/09/2025;10/09/2025 10:39:35;;0;198960;37802;;;236762;;;;;0;;;;0;;;;
82;33;Del Giro;96726970-0;CHILEMAT SpA;4828367;10/09/2025;10/09/2025 11:05:39;;0;1237356;235098;;;1472454;;;;;0;;;;0;;;;
83;33;Del Giro;96726970-0;CHILEMAT SpA;4828468;10/09/2025;10/09/2025 11:12:34;;0;1537015;292033;;;1829048;;;;;0;;;;0;;;;
84;33;Del Giro;96726970-0;CHILEMAT SpA;4828663;10/09/2025;10/09/2025 11:30:56;;0;4202307;798438;;;5000745;;;;;0;;;;0;;;;
85;33;Del Giro;96726970-0;CHILEMAT SpA;4829157;10/09/2025;10/09/2025 13:49:36;;0;56012;10642;;;66654;;;;;0;;;;0;;;;
86;33;Del Giro;96726970-0;CHILEMAT SpA;4829158;10/09/2025;10/09/2025 13:49:36;;0;826939;157118;;;984058;;;;;0;;;;0;;;;
87;33;Del Giro;96726970-0;CHILEMAT SpA;4829746;11/09/2025;11/09/2025 12:49:23;;0;148193;28157;;;176350;;;;;0;;;;0;;;;
88;33;Del Giro;96726970-0;CHILEMAT SpA;4829898;11/09/2025;11/09/2025 13:05:53;;0;106771;20287;;;127058;;;;;0;;;;0;;;;
89;33;Del Giro;96726970-0;CHILEMAT SpA;4829997;11/09/2025;11/09/2025 13:16:23;;0;1492425;283561;;;1775986;;;;;0;;;;0;;;;
90;33;Del Giro;96726970-0;CHILEMAT SpA;4830005;11/09/2025;11/09/2025 13:16:23;;0;1797244;341476;;;2138721;;;;;0;;;;0;;;;
91;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;172;11/09/2025;11/09/2025 15:05:54;;0;803520;152669;;;956189;;;;;0;;;;0;;;;
92;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;3104;11/09/2025;11/09/2025 21:55:52;;0;148550;28225;;;176775;;;;;0;;;;0;;;;
93;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;3107;11/09/2025;11/09/2025 22:05:12;;0;290030;55106;;;345136;;;;;0;;;;0;;;;
94;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;3108;11/09/2025;11/09/2025 22:07:27;;0;16900;3211;;;20111;;;;;0;;;;0;;;;
95;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;133841;12/09/2025;12/09/2025 08:36:57;;0;16810;3194;;;20004;;;;;0;;;;0;;;;
96;33;Del Giro;96726970-0;CHILEMAT SpA;4830522;12/09/2025;12/09/2025 12:20:28;;0;119169;22642;;;141811;;;;;0;;;;0;;;;
97;33;Del Giro;96726970-0;CHILEMAT SpA;4830695;12/09/2025;12/09/2025 12:31:57;;0;573353;108937;;;682289;;;;;0;;;;0;;;;
98;33;Del Giro;81290800-6;COMPAÑÍA AGROPECUARIA COPEVAL S.A.;6088973;12/09/2025;12/09/2025 16:16:32;;0;565492;107443;;;672935;;;;;0;;;;0;;;;
99;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;542886;12/09/2025;12/09/2025 17:07:29;;0;674714;128196;;;802910;;;;;0;;;;0;;;;
100;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17084027;12/09/2025;12/09/2025 20:58:00;;0;16635;3160;;;19795;;;;;0;;;;0;;;;
101;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;1048655;15/09/2025;15/09/2025 03:08:17;;0;16798;3192;;;19990;;;;;0;;;;0;;;;
102;33;Del Giro;96726970-0;CHILEMAT SpA;4831358;15/09/2025;15/09/2025 12:38:02;;0;3317706;630364;;;3948070;;;;;0;;;;0;;;;
103;33;Del Giro;96726970-0;CHILEMAT SpA;4831830;15/09/2025;15/09/2025 13:16:33;;0;561695;106722;;;668416;;;;;0;;;;0;;;;
104;33;Del Giro;96726970-0;CHILEMAT SpA;4831832;15/09/2025;15/09/2025 13:16:33;;0;360835;68559;;;429394;;;;;0;;;;0;;;;
105;33;Del Giro;96726970-0;CHILEMAT SpA;4831833;15/09/2025;15/09/2025 13:16:33;;0;1714196;325697;;;2039894;;;;;0;;;;0;;;;
106;33;Del Giro;96726970-0;CHILEMAT SpA;4832576;16/09/2025;16/09/2025 13:23:34;;0;1159765;220355;;;1380120;;;;;0;;;;0;;;;
107;33;Del Giro;96726970-0;CHILEMAT SpA;4833074;16/09/2025;16/09/2025 13:42:30;;0;41680;7919;;;49599;;;;;0;;;;0;;;;
108;33;Del Giro;96726970-0;CHILEMAT SpA;4833075;16/09/2025;16/09/2025 13:42:30;;0;1697244;322476;;;2019720;;;;;0;;;;0;;;;
109;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;134339;22/09/2025;22/09/2025 09:39:35;;0;16809;3194;;;20003;;;;;0;;;;0;;;;
110;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;134679;27/09/2025;27/09/2025 08:38:25;;0;16809;3194;;;20003;;;;;0;;;;0;;;;
111;33;Del Giro;91489000-4;FINNING CHILE S.A.;3739561;29/09/2025;29/09/2025 14:28:09;;0;106535;20242;;;126777;;;;;0;;;;0;;;;
112;33;Del Giro;78614220-2;SOC TALLER AUTOMOTRIZ Y FORESTAL GALICIA LIMITADA;15997;29/09/2025;29/09/2025 14:53:29;;0;129000;24510;;;153510;;;;;0;;;;0;;;;
113;33;Del Giro;96689310-9;Transbank S.A;56285725;26/09/2025;29/09/2025 21:48:21;;0;69457;13197;;;82654;;;;;0;;;;0;;;;
114;33;Del Giro;76232309-5;DISTRIBUIDORA DE MATERIALES DE FERRETERIA E INST SAN LTDA;244359;30/09/2025;30/09/2025 17:51:27;;0;79760;15154;;;94914;;;;;0;;;;0;;;;
115;34;Del Giro;7398615-K;FERNANDO JAVIER ACUNA MUNDACA;1917;04/09/2025;04/09/2025 16:13:27;;215000;0;0;;;215000;;;;;0;;;;0;;;;
116;61;Del Giro;81290800-6;COMPAÑÍA AGROPECUARIA COPEVAL S.A.;408009;23/09/2025;23/09/2025 11:53:30;;0;161406;30667;;;192073;;;;;0;;;;0;;;;
