Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
82;33;Del Giro;96726970-0;CHILEMAT SpA;4720386;10/04/2025;10/04/2025 14:01:08;;0;1080006;205201;;;1285207;;;;;0;;;;0;;;;
83;33;Del Giro;96726970-0;CHILEMAT SpA;4720387;10/04/2025;10/04/2025 14:01:08;;0;780148;148228;;;928377;;;;;0;;;;0;;;;
84;33;Del Giro;96726970-0;CHILEMAT SpA;4721491;11/04/2025;11/04/2025 13:29:21;;0;934268;177511;;;1111779;;;;;0;;;;0;;;;
85;33;Del Giro;96726970-0;CHILEMAT SpA;4721525;11/04/2025;11/04/2025 13:34:14;;0;963128;182994;;;1146122;;;;;0;;;;0;;;;
86;33;Del Giro;96726970-0;CHILEMAT SpA;4721719;11/04/2025;11/04/2025 13:47:43;;0;3304217;627801;;;3932018;;;;;0;;;;0;;;;
87;33;Del Giro;96726970-0;CHILEMAT SpA;4721718;11/04/2025;11/04/2025 13:47:43;;0;3133797;595421;;;3729218;;;;;0;;;;0;;;;
88;33;Del Giro;96726970-0;CHILEMAT SpA;4722068;11/04/2025;11/04/2025 14:04:43;;0;142213;27020;;;169233;;;;;0;;;;0;;;;
89;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;124791;11/04/2025;11/04/2025 17:34:20;;0;50309;9559;;;67135;;;;;0;;;;0;28;7267;0;
90;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16414085;11/04/2025;11/04/2025 20:40:48;;0;35076;6664;;;41740;;;;;0;;;;0;;;;
91;33;Del Giro;79894160-7;LUVAL S A;1510528;14/04/2025;14/04/2025 08:11:43;;0;378000;71820;;;449820;;;;;0;;;;0;;;;
92;33;Del Giro;81290800-6;COMPAÑÍA AGROPECUARIA COPEVAL S.A.;6004326;14/04/2025;14/04/2025 09:49:18;;0;128740;24461;;;153201;;;;;0;;;;0;;;;
93;33;Del Giro;96726970-0;CHILEMAT SpA;4722350;14/04/2025;14/04/2025 12:00:31;;0;1145867;217715;;;1363582;;;;;0;;;;0;;;;
94;33;Del Giro;96726970-0;CHILEMAT SpA;4722758;14/04/2025;14/04/2025 12:29:27;;0;33167;6302;;;39469;;;;;0;;;;0;;;;
95;33;Del Giro;96726970-0;CHILEMAT SpA;4722890;14/04/2025;14/04/2025 12:36:28;;0;240899;45771;;;286669;;;;;0;;;;0;;;;
96;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;942423;15/04/2025;15/04/2025 08:19:06;;0;12597;2393;;;14990;;;;;0;;;;0;;;;
97;33;Del Giro;96726970-0;CHILEMAT SpA;4723351;15/04/2025;15/04/2025 12:22:01;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
98;33;Del Giro;96726970-0;CHILEMAT SpA;4723470;15/04/2025;15/04/2025 12:25:55;;0;174368;33130;;;207497;;;;;0;;;;0;;;;
99;33;Del Giro;96726970-0;CHILEMAT SpA;4723670;15/04/2025;15/04/2025 12:48:15;;0;131464;24978;;;156442;;;;;0;;;;0;;;;
100;33;Del Giro;96726970-0;CHILEMAT SpA;4724003;15/04/2025;15/04/2025 13:07:29;;0;938221;178262;;;1116483;;;;;0;;;;0;;;;
101;33;Del Giro;96726970-0;CHILEMAT SpA;4724340;15/04/2025;15/04/2025 13:27:18;;0;936566;177947;;;1114513;;;;;0;;;;0;;;;
102;33;Del Giro;84348700-9;ADELCO SPA.;7239019;15/04/2025;15/04/2025 18:44:30;;0;241424;45871;;;287295;;;;;0;;;;0;;;;
103;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;517592;16/04/2025;16/04/2025 10:32:57;;0;295353;56117;;;351470;;;;;0;;;;0;;;;
104;33;Del Giro;96726970-0;CHILEMAT SpA;4725451;16/04/2025;16/04/2025 13:39:52;;0;1928594;366433;;;2295027;;;;;0;;;;0;;;;
105;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;144;16/04/2025;16/04/2025 16:14:16;;0;1075680;204379;;;1280059;;;;;0;;;;0;;;;
106;33;Del Giro;96726970-0;CHILEMAT SpA;4726205;17/04/2025;17/04/2025 12:56:02;;0;200005;38001;;;238006;;;;;0;;;;0;;;;
107;33;Del Giro;96726970-0;CHILEMAT SpA;4726666;17/04/2025;17/04/2025 13:42:04;;0;150750;28643;;;179393;;;;;0;;;;0;;;;
108;33;Del Giro;8053582-1;ALEJANDRO EVARISTO MUNOZ GARRIDO;45280;21/04/2025;21/04/2025 10:02:03;;0;91495;17384;;;108879;;;;;0;;;;0;;;;
109;33;Del Giro;76814831-7;COMERCIALIZADORA HINOCAST SPA;1364;21/04/2025;21/04/2025 11:59:49;;0;2073600;393984;;;2467584;;;;;0;;;;0;;;;
110;33;Del Giro;96726970-0;CHILEMAT SpA;4728115;21/04/2025;21/04/2025 15:59:48;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
111;33;Del Giro;96568740-8;GASCO GLP S.A.;11395293;19/04/2025;22/04/2025 11:06:01;;0;146823;27896;;;174719;;;;;0;;;;0;;;;
112;33;Del Giro;81643200-6;COOPERATIVA AGRICOLA LECHERA STGO.;2375993;25/04/2025;25/04/2025 11:52:45;;0;48985;9307;;;58292;;;;;0;;;;0;;;;
113;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;524819;25/04/2025;25/04/2025 12:18:40;;0;52461;9968;;;62429;;;;;0;;;;0;;;;
114;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;524824;25/04/2025;25/04/2025 14:23:03;;0;204366;38830;;;243196;;;;;0;;;;0;;;;
115;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;524823;25/04/2025;25/04/2025 14:23:11;;0;181465;34478;;;215943;;;;;0;;;;0;;;;
116;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;147;28/04/2025;28/04/2025 09:39:24;;0;1036800;196992;;;1233792;;;;;0;;;;0;;;;
117;33;Del Giro;77340834-3;CC HNOS SPA;187;28/04/2025;28/04/2025 17:06:46;;0;920000;174800;;;1094800;;;;;0;;;;0;;;;
118;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;524989;30/04/2025;30/04/2025 12:50:54;;0;67012;12732;;;79744;;;;;0;;;;0;;;;
119;33;Del Giro;76197149-2;COMERCIAL Y SERVICIOS TARAHUIN LIMITADA;646506;30/04/2025;30/04/2025 14:29:46;;0;46455;8827;;;65002;;;;;0;;;;0;28;9720;0;
120;33;Del Giro;96689310-9;Transbank S.A;55153092;30/04/2025;30/04/2025 19:22:13;;0;71181;13524;;;84705;;;;;0;;;;0;;;;
121;33;Del Giro;8659340-8;RODRIGO FERNANDO SANZANA FRITZ;3643;30/04/2025;30/04/2025 21:21:11;;0;98620;18738;;;117358;;;;;0;;;;0;;;;
122;56;Del Giro;96726970-0;CHILEMAT SpA;2048;03/04/2025;03/04/2025 10:44:14;;0;5710;1084;;;6795;;;;;0;;;;0;;;;
123;61;Del Giro;76821330-5;IMPERIAL S.A.;4213830;04/04/2025;07/04/2025 09:23:22;;0;240145;45628;;;285773;;;;;0;;;;0;;;;
124;61;Del Giro;76098286-5;Equipos de Riego SpA;22667;09/04/2025;09/04/2025 09:45:01;;0;419400;79686;;;499086;;;;;0;;;;0;;;;
125;61;Del Giro;96689310-9;TRANSBANK S.A.;10524972;24/04/2025;24/04/2025 19:10:41;;0;106;20;;;126;;;;;0;;;;0;;;;
126;61;Del Giro;96689310-9;TRANSBANK S.A.;10577367;24/04/2025;25/04/2025 11:31:17;;0;406;77;;;483;;;;;0;;;;0;;;;
